id,nsensor,lat,lon,grupo,gdesc,x,y,gr,gg,gb,sensor_id,datatype
1094,648,-34.623806,-58.38013,0,Grupo id: 0,1814,1467,65,18,115,59,1094
1095,341,-34.625923,-58.379444,0,Grupo id: 0,1822,1497,65,18,115,59,1095
1096,407,-34.628395,-58.378674,0,Grupo id: 0,1831,1532,65,18,115,59,1096
1097,283,-34.631573,-58.378414,0,Grupo id: 0,1834,1577,65,18,115,59,1097
1098,318,-34.63369,-58.377815,0,Grupo id: 0,1841,1607,65,18,115,59,1098
1099,573,-34.636795,-58.37687,0,Grupo id: 0,1852,1651,65,18,115,59,1099
1100,0,-34.63983,-58.376266,0,Grupo id: 0,1859,1694,65,18,115,59,1100
1101,690,-34.642654,-58.375668,0,Grupo id: 0,1866,1734,65,18,115,59,1101
1102,1,-34.645195,-58.375065,0,Grupo id: 0,1873,1770,65,18,115,59,1102
1103,272,-34.64802,-58.37395,0,Grupo id: 0,1886,1810,65,18,115,59,1103
1104,681,-34.649857,-58.373093,0,Grupo id: 0,1896,1836,65,18,115,59,1104
1105,228,-34.652115,-58.37206,0,Grupo id: 0,1908,1868,65,18,115,59,1105
1106,391,-34.654373,-58.37129,0,Grupo id: 0,1917,1900,65,18,115,59,1106
9,916,-34.621548,-58.38039,1,Grupo id: 1,1811,1435,20,50,61,60,10009
10,556,-34.620415,-58.380478,1,Grupo id: 1,1810,1419,20,50,61,60,10010
11,315,-34.619076,-58.380478,1,Grupo id: 1,1810,1400,20,50,61,60,10011
12,981,-34.618015,-58.38056,1,Grupo id: 1,1809,1385,20,50,61,60,10012
13,605,-34.617027,-58.38065,1,Grupo id: 1,1808,1371,20,50,61,60,10013
14,241,-34.61583,-58.380733,1,Grupo id: 1,1807,1354,20,50,61,60,10014
15,196,-34.61477,-58.380733,1,Grupo id: 1,1807,1339,20,50,61,60,10015
16,281,-34.61371,-58.38082,1,Grupo id: 1,1806,1324,20,50,61,60,10016
17,272,-34.612087,-58.38082,1,Grupo id: 1,1806,1301,20,50,61,60,10017
18,987,-34.611168,-58.380905,1,Grupo id: 1,1805,1288,20,50,61,60,10018
19,964,-34.61032,-58.38082,1,Grupo id: 1,1806,1276,20,50,61,60,10019
20,974,-34.6094,-58.380905,1,Grupo id: 1,1805,1263,20,50,61,60,10020
21,596,-34.608555,-58.380905,1,Grupo id: 1,1805,1251,20,50,61,60,10021
22,461,-34.607708,-58.380993,1,Grupo id: 1,1804,1239,20,50,61,60,10022
23,670,-34.60686,-58.381077,1,Grupo id: 1,1803,1227,20,50,61,60,10023
24,417,-34.60559,-58.38125,1,Grupo id: 1,1801,1209,20,50,61,60,10024
25,694,-34.60446,-58.381165,1,Grupo id: 1,1802,1193,20,50,61,60,10025
26,848,-34.603333,-58.381077,1,Grupo id: 1,1803,1177,20,50,61,60,10026
27,26,-34.602486,-58.38142,1,Grupo id: 1,1799,1165,20,50,61,60,10027
28,514,-34.60164,-58.38142,1,Grupo id: 1,1799,1153,20,50,61,60,10028
29,876,-34.60051,-58.38142,1,Grupo id: 1,1799,1137,20,50,61,60,10029
30,497,-34.59966,-58.381508,1,Grupo id: 1,1798,1125,20,50,61,60,10030
31,78,-34.598602,-58.38159,1,Grupo id: 1,1797,1110,20,50,61,60,10031
32,80,-34.597614,-58.38159,1,Grupo id: 1,1797,1096,20,50,61,60,10032
33,166,-34.596413,-58.381763,1,Grupo id: 1,1795,1079,20,50,61,60,10033
34,493,-34.59493,-58.381935,1,Grupo id: 1,1793,1058,20,50,61,60,10034
35,787,-34.59373,-58.38185,1,Grupo id: 1,1794,1041,20,50,61,60,10035
36,314,-34.59218,-58.381763,1,Grupo id: 1,1795,1019,20,50,61,60,10036
37,491,-34.590553,-58.381763,1,Grupo id: 1,1795,996,20,50,61,60,10037
38,718,-34.589565,-58.38159,1,Grupo id: 1,1797,982,20,50,61,60,10038
39,108,-34.621475,-58.38125,2,Grupo id: 2,1801,1434,6,149,100,61,20039
40,463,-34.620346,-58.38125,2,Grupo id: 2,1801,1418,6,149,100,61,20040
41,518,-34.619217,-58.381336,2,Grupo id: 2,1800,1402,6,149,100,61,20041
42,440,-34.618088,-58.381336,2,Grupo id: 2,1800,1386,6,149,100,61,20042
43,146,-34.6171,-58.38142,2,Grupo id: 2,1799,1372,6,149,100,61,20043
44,677,-34.61597,-58.38142,2,Grupo id: 2,1799,1356,6,149,100,61,20044
45,963,-34.614838,-58.381508,2,Grupo id: 2,1798,1340,6,149,100,61,20045
46,219,-34.61371,-58.38159,2,Grupo id: 2,1797,1324,6,149,100,61,20046
47,591,-34.611946,-58.381508,2,Grupo id: 2,1798,1299,6,149,100,61,20047
48,120,-34.61124,-58.38168,2,Grupo id: 2,1796,1289,6,149,100,61,20048
49,132,-34.610107,-58.38168,2,Grupo id: 2,1796,1273,6,149,100,61,20049
50,449,-34.60926,-58.38168,2,Grupo id: 2,1796,1261,6,149,100,61,20050
51,916,-34.60785,-58.38185,2,Grupo id: 2,1794,1241,6,149,100,61,20051
52,188,-34.606934,-58.38185,2,Grupo id: 2,1794,1228,6,149,100,61,20052
53,324,-34.605522,-58.382023,2,Grupo id: 2,1792,1208,6,149,100,61,20053
54,96,-34.60439,-58.382195,2,Grupo id: 2,1790,1192,6,149,100,61,20054
55,379,-34.602978,-58.382366,2,Grupo id: 2,1788,1172,6,149,100,61,20055
56,272,-34.60192,-58.382195,2,Grupo id: 2,1790,1157,6,149,100,61,20056
57,417,-34.60065,-58.38228,2,Grupo id: 2,1789,1139,6,149,100,61,20057
58,819,-34.59973,-58.38228,2,Grupo id: 2,1789,1126,6,149,100,61,20058
59,299,-34.59846,-58.382366,2,Grupo id: 2,1788,1108,6,149,100,61,20059
60,496,-34.59726,-58.38245,2,Grupo id: 2,1787,1091,6,149,100,61,20060
61,705,-34.596203,-58.382538,2,Grupo id: 2,1786,1076,6,149,100,61,20061
62,5,-34.595284,-58.38271,2,Grupo id: 2,1784,1063,6,149,100,61,20062
63,377,-34.59366,-58.38262,2,Grupo id: 2,1785,1040,6,149,100,61,20063
64,996,-34.592247,-58.382366,2,Grupo id: 2,1788,1020,6,149,100,61,20064
65,217,-34.590553,-58.382195,2,Grupo id: 2,1790,996,6,149,100,61,20065
66,462,-34.589565,-58.382195,2,Grupo id: 2,1790,982,6,149,100,61,20066
67,985,-34.616745,-58.367165,3,Grupo id: 3,1965,1367,114,93,32,62,30067
68,910,-34.616817,-58.368195,3,Grupo id: 3,1953,1368,114,93,32,62,30068
69,447,-34.61696,-58.369915,3,Grupo id: 3,1933,1370,114,93,32,62,30069
70,853,-34.61696,-58.372147,3,Grupo id: 3,1907,1370,114,93,32,62,30070
71,521,-34.61696,-58.373608,3,Grupo id: 3,1890,1370,114,93,32,62,30071
72,753,-34.6171,-58.375153,3,Grupo id: 3,1872,1372,114,93,32,62,30072
73,286,-34.61717,-58.376354,3,Grupo id: 3,1858,1373,114,93,32,62,30073
74,927,-34.61731,-58.37807,3,Grupo id: 3,1838,1375,114,93,32,62,30074
75,118,-34.61745,-58.37953,3,Grupo id: 3,1821,1377,114,93,32,62,30075
76,203,-34.61745,-58.382195,3,Grupo id: 3,1790,1377,114,93,32,62,30076
77,230,-34.617523,-58.38374,3,Grupo id: 3,1772,1378,114,93,32,62,30077
78,665,-34.61759,-58.385372,3,Grupo id: 3,1753,1379,114,93,32,62,30078
79,45,-34.617664,-58.386745,3,Grupo id: 3,1737,1380,114,93,32,62,30079
80,831,-34.617733,-58.38812,3,Grupo id: 3,1721,1381,114,93,32,62,30080
81,675,-34.617874,-58.390007,3,Grupo id: 3,1699,1383,114,93,32,62,30081
82,543,-34.617874,-58.391125,3,Grupo id: 3,1686,1383,114,93,32,62,30082
83,489,-34.617947,-58.392586,3,Grupo id: 3,1669,1384,114,93,32,62,30083
84,96,-34.618015,-58.39413,3,Grupo id: 3,1651,1385,114,93,32,62,30084
85,190,-34.618088,-58.39516,3,Grupo id: 3,1639,1386,114,93,32,62,30085
86,106,-34.61823,-58.396877,3,Grupo id: 3,1619,1388,114,93,32,62,30086
87,370,-34.618298,-58.398422,3,Grupo id: 3,1601,1389,114,93,32,62,30087
88,245,-34.61837,-58.399628,3,Grupo id: 3,1587,1390,114,93,32,62,30088
89,702,-34.61844,-58.40083,3,Grupo id: 3,1573,1391,114,93,32,62,30089
90,617,-34.61851,-58.40186,3,Grupo id: 3,1561,1392,114,93,32,62,30090
91,257,-34.61858,-58.4028,3,Grupo id: 3,1550,1393,114,93,32,62,30091
92,412,-34.61237,-58.368282,4,Grupo id: 4,1952,1305,114,117,233,63,40092
93,62,-34.61251,-58.370087,4,Grupo id: 4,1931,1307,114,117,233,63,40093
94,554,-34.61251,-58.371117,4,Grupo id: 4,1919,1307,114,117,233,63,40094
95,583,-34.61272,-58.373093,4,Grupo id: 4,1896,1310,114,117,233,63,40095
96,378,-34.612793,-58.374207,4,Grupo id: 4,1883,1311,114,117,233,63,40096
97,234,-34.612934,-58.375324,4,Grupo id: 4,1870,1313,114,117,233,63,40097
98,236,-34.613003,-58.37704,4,Grupo id: 4,1850,1314,114,117,233,63,40098
99,527,-34.613075,-58.37833,4,Grupo id: 4,1835,1315,114,117,233,63,40099
100,883,-34.613144,-58.379616,4,Grupo id: 4,1820,1316,114,117,233,63,40100
101,215,-34.627125,-58.36768,5,Grupo id: 5,1959,1514,2,217,34,64,50101
102,34,-34.625996,-58.36785,5,Grupo id: 5,1957,1498,2,217,34,64,50102
103,33,-34.6243,-58.36794,5,Grupo id: 5,1956,1474,2,217,34,64,50103
104,418,-34.62324,-58.368023,5,Grupo id: 5,1955,1459,2,217,34,64,50104
105,835,-34.620842,-58.368282,5,Grupo id: 5,1952,1425,2,217,34,64,50105
106,71,-34.61971,-58.368454,5,Grupo id: 5,1950,1409,2,217,34,64,50106
107,429,-34.61858,-58.368626,5,Grupo id: 5,1948,1393,2,217,34,64,50107
108,538,-34.61724,-58.36871,5,Grupo id: 5,1947,1374,2,217,34,64,50108
109,50,-34.61618,-58.369057,5,Grupo id: 5,1943,1359,2,217,34,64,50109
110,738,-34.614838,-58.369057,5,Grupo id: 5,1943,1340,2,217,34,64,50110
111,545,-34.61378,-58.36914,5,Grupo id: 5,1942,1325,2,217,34,64,50111
112,899,-34.61272,-58.36914,5,Grupo id: 5,1942,1310,2,217,34,64,50112
113,880,-34.61145,-58.369312,5,Grupo id: 5,1940,1292,2,217,34,64,50113
114,531,-34.61018,-58.369312,5,Grupo id: 5,1940,1274,2,217,34,64,50114
115,194,-34.609474,-58.36923,5,Grupo id: 5,1941,1264,2,217,34,64,50115
116,370,-34.60919,-58.368282,5,Grupo id: 5,1952,1260,2,217,34,64,50116
117,497,-34.60686,-58.368626,5,Grupo id: 5,1948,1227,2,217,34,64,50117
118,250,-34.60559,-58.369827,5,Grupo id: 5,1934,1209,2,217,34,64,50118
119,587,-34.60446,-58.369915,5,Grupo id: 5,1933,1193,2,217,34,64,50119
120,951,-34.603333,-58.370087,5,Grupo id: 5,1931,1177,2,217,34,64,50120
121,641,-34.602062,-58.37017,5,Grupo id: 5,1930,1159,2,217,34,64,50121
122,297,-34.600792,-58.370342,5,Grupo id: 5,1928,1141,2,217,34,64,50122
123,666,-34.5998,-58.3706,5,Grupo id: 5,1925,1127,2,217,34,64,50123
124,447,-34.598885,-58.370857,5,Grupo id: 5,1922,1114,2,217,34,64,50124
125,511,-34.597683,-58.371372,5,Grupo id: 5,1916,1097,2,217,34,64,50125
126,367,-34.596413,-58.371975,5,Grupo id: 5,1909,1079,2,217,34,64,50126
127,339,-34.59486,-58.37275,5,Grupo id: 5,1900,1057,2,217,34,64,50127
128,325,-34.594013,-58.373093,5,Grupo id: 5,1896,1045,2,217,34,64,50128
129,575,-34.603897,-58.38288,6,Grupo id: 6,1782,1185,47,77,181,65,60129
130,519,-34.60404,-58.38494,6,Grupo id: 6,1758,1187,47,77,181,65,60130
131,121,-34.60418,-58.38623,6,Grupo id: 6,1743,1189,47,77,181,65,60131
132,845,-34.604248,-58.387688,6,Grupo id: 6,1726,1190,47,77,181,65,60132
133,104,-34.60432,-58.38915,6,Grupo id: 6,1709,1191,47,77,181,65,60133
134,208,-34.60446,-58.390522,6,Grupo id: 6,1693,1193,47,77,181,65,60134
135,178,-34.60446,-58.391552,6,Grupo id: 6,1681,1193,47,77,181,65,60135
136,204,-34.604603,-58.393787,6,Grupo id: 6,1655,1195,47,77,181,65,60136
137,458,-34.60467,-58.395332,6,Grupo id: 6,1637,1196,47,77,181,65,60137
138,211,-34.604744,-58.39645,6,Grupo id: 6,1624,1197,47,77,181,65,60138
139,976,-34.604744,-58.397907,6,Grupo id: 6,1607,1197,47,77,181,65,60139
140,470,-34.604813,-58.399025,6,Grupo id: 6,1594,1198,47,77,181,65,60140
141,643,-34.604813,-58.400658,6,Grupo id: 6,1575,1198,47,77,181,65,60141
142,876,-34.604885,-58.40203,6,Grupo id: 6,1559,1199,47,77,181,65,60142
143,861,-34.604885,-58.403404,6,Grupo id: 6,1543,1199,47,77,181,65,60143
144,970,-34.604813,-58.40495,6,Grupo id: 6,1525,1198,47,77,181,65,60144
145,157,-34.60467,-58.40624,6,Grupo id: 6,1510,1196,47,77,181,65,60145
146,109,-34.60453,-58.40744,6,Grupo id: 6,1496,1194,47,77,181,65,60146
147,272,-34.60432,-58.40873,6,Grupo id: 6,1481,1191,47,77,181,65,60147
148,818,-34.60418,-58.410103,6,Grupo id: 6,1465,1189,47,77,181,65,60148
149,524,-34.60418,-58.411304,6,Grupo id: 6,1451,1189,47,77,181,65,60149
150,905,-34.604248,-58.412506,6,Grupo id: 6,1437,1190,47,77,181,65,60150
151,861,-34.604248,-58.413624,6,Grupo id: 6,1424,1190,47,77,181,65,60151
152,580,-34.60418,-58.414654,6,Grupo id: 6,1412,1189,47,77,181,65,60152
153,496,-34.603966,-58.416115,6,Grupo id: 6,1395,1186,47,77,181,65,60153
154,159,-34.603683,-58.417316,6,Grupo id: 6,1381,1182,47,77,181,65,60154
155,510,-34.603474,-58.41895,6,Grupo id: 6,1362,1179,47,77,181,65,60155
156,143,-34.6034,-58.420406,6,Grupo id: 6,1345,1178,47,77,181,65,60156
157,415,-34.60319,-58.42204,6,Grupo id: 6,1326,1175,47,77,181,65,60157
158,295,-34.599026,-58.403748,7,Grupo id: 7,1539,1116,114,101,248,66,70158
159,286,-34.600365,-58.40418,7,Grupo id: 7,1534,1135,114,101,248,66,70159
160,682,-34.601143,-58.40435,7,Grupo id: 7,1532,1146,114,101,248,66,70160
161,795,-34.602837,-58.404865,7,Grupo id: 7,1526,1170,114,101,248,66,70161
162,37,-34.603542,-58.405037,7,Grupo id: 7,1524,1180,114,101,248,66,70162
163,79,-34.605026,-58.40538,7,Grupo id: 7,1520,1201,114,101,248,66,70163
164,130,-34.606155,-58.405636,7,Grupo id: 7,1517,1217,114,101,248,66,70164
165,632,-34.607285,-58.405895,7,Grupo id: 7,1514,1233,114,101,248,66,70165
166,92,-34.608486,-58.405807,7,Grupo id: 7,1515,1250,114,101,248,66,70166
167,830,-34.609615,-58.405724,7,Grupo id: 7,1516,1266,114,101,248,66,70167
168,843,-34.599167,-58.404263,8,Grupo id: 8,1533,1118,152,104,18,67,80168
169,264,-34.600365,-58.404694,8,Grupo id: 8,1528,1135,152,104,18,67,80169
170,26,-34.60164,-58.405037,8,Grupo id: 8,1524,1153,152,104,18,67,80170
171,96,-34.60291,-58.40538,8,Grupo id: 8,1520,1171,152,104,18,67,80171
172,190,-34.604248,-58.405724,8,Grupo id: 8,1516,1190,152,104,18,67,80172
173,137,-34.605236,-58.405895,8,Grupo id: 8,1514,1204,152,104,18,67,80173
174,929,-34.606438,-58.40615,8,Grupo id: 8,1511,1221,152,104,18,67,80174
175,400,-34.607567,-58.40641,8,Grupo id: 8,1508,1237,152,104,18,67,80175
176,221,-34.608627,-58.406322,8,Grupo id: 8,1509,1252,152,104,18,67,80176
177,869,-34.609756,-58.40624,8,Grupo id: 8,1510,1268,152,104,18,67,80177
178,189,-34.60778,-58.374294,9,Grupo id: 9,1882,1240,201,254,148,68,90178
179,827,-34.60792,-58.37584,9,Grupo id: 9,1864,1242,201,254,148,68,90179
180,118,-34.60799,-58.376957,9,Grupo id: 9,1851,1243,201,254,148,68,90180
181,802,-34.608063,-58.378242,9,Grupo id: 9,1836,1244,201,254,148,68,90181
182,421,-34.608204,-58.379704,9,Grupo id: 9,1819,1246,201,254,148,68,90182
183,896,-34.608345,-58.382366,9,Grupo id: 9,1788,1248,201,254,148,68,90183
184,819,-34.608414,-58.38391,9,Grupo id: 9,1770,1249,201,254,148,68,90184
185,253,-34.608486,-58.3852,9,Grupo id: 9,1755,1250,201,254,148,68,90185
186,754,-34.608555,-58.38606,9,Grupo id: 9,1745,1251,201,254,148,68,90186
187,342,-34.608627,-58.38726,9,Grupo id: 9,1731,1252,201,254,148,68,90187
188,91,-34.608837,-58.388634,9,Grupo id: 9,1715,1255,201,254,148,68,90188
189,65,-34.60891,-58.390007,9,Grupo id: 9,1699,1256,201,254,148,68,90189
190,74,-34.60898,-58.391125,9,Grupo id: 9,1686,1257,201,254,148,68,90190
191,784,-34.60912,-58.39284,9,Grupo id: 9,1666,1259,201,254,148,68,90191
192,991,-34.60912,-58.394302,9,Grupo id: 9,1649,1259,201,254,148,68,90192
193,219,-34.60926,-58.395676,9,Grupo id: 9,1633,1261,201,254,148,68,90193
194,439,-34.609333,-58.39722,9,Grupo id: 9,1615,1262,201,254,148,68,90194
195,487,-34.609543,-58.398766,9,Grupo id: 9,1597,1265,201,254,148,68,90195
196,705,-34.609543,-58.400055,9,Grupo id: 9,1582,1265,201,254,148,68,90196
197,416,-34.609684,-58.40143,9,Grupo id: 9,1566,1267,201,254,148,68,90197
198,467,-34.609756,-58.40289,9,Grupo id: 9,1549,1268,201,254,148,68,90198
199,552,-34.609825,-58.40435,9,Grupo id: 9,1532,1269,201,254,148,68,90199
200,39,-34.609898,-58.40538,9,Grupo id: 9,1520,1270,201,254,148,68,90200
201,244,-34.589848,-58.517876,10,Grupo id: 10,210,986,105,225,188,69,100201
202,137,-34.59027,-58.516327,10,Grupo id: 10,228,992,105,225,188,69,100202
203,381,-34.590694,-58.514954,10,Grupo id: 10,244,998,105,225,188,69,100203
204,61,-34.59126,-58.513153,10,Grupo id: 10,265,1006,105,225,188,69,100204
205,312,-34.591965,-58.510662,10,Grupo id: 10,294,1016,105,225,188,69,100205
206,546,-34.59281,-58.508255,10,Grupo id: 10,322,1028,105,225,188,69,100206
207,709,-34.593307,-58.50714,10,Grupo id: 10,335,1035,105,225,188,69,100207
208,287,-34.59359,-58.506195,10,Grupo id: 10,346,1039,105,225,188,69,100208
209,464,-34.59521,-58.501904,10,Grupo id: 10,396,1062,105,225,188,69,100209
210,0,-34.595707,-58.500786,10,Grupo id: 10,409,1069,105,225,188,69,100210
211,965,-34.596203,-58.499413,10,Grupo id: 10,425,1076,105,225,188,69,100211
212,804,-34.596485,-58.498466,10,Grupo id: 10,436,1080,105,225,188,69,100212
213,940,-34.59705,-58.49589,10,Grupo id: 10,466,1088,105,225,188,69,100213
214,593,-34.59712,-58.49443,10,Grupo id: 10,483,1089,105,225,188,69,100214
215,27,-34.59719,-58.49323,10,Grupo id: 10,497,1090,105,225,188,69,100215
216,294,-34.59726,-58.491512,10,Grupo id: 10,517,1091,105,225,188,69,100216
217,747,-34.5974,-58.489964,10,Grupo id: 10,535,1093,105,225,188,69,100217
218,9,-34.59754,-58.488075,10,Grupo id: 10,557,1095,105,225,188,69,100218
219,63,-34.597683,-58.486618,10,Grupo id: 10,574,1097,105,225,188,69,100219
220,906,-34.597755,-58.484898,10,Grupo id: 10,594,1098,105,225,188,69,100220
221,43,-34.59818,-58.482494,10,Grupo id: 10,622,1104,105,225,188,69,100221
222,835,-34.598885,-58.48112,10,Grupo id: 10,638,1114,105,225,188,69,100222
223,315,-34.59966,-58.479233,10,Grupo id: 10,660,1125,105,225,188,69,100223
224,205,-34.600365,-58.47631,10,Grupo id: 10,694,1135,105,225,188,69,100224
225,672,-34.601,-58.473476,10,Grupo id: 10,727,1144,105,225,188,69,100225
226,733,-34.601284,-58.47219,10,Grupo id: 10,742,1148,105,225,188,69,100226
227,32,-34.601566,-58.470985,10,Grupo id: 10,756,1152,105,225,188,69,100227
228,968,-34.60178,-58.46987,10,Grupo id: 10,769,1155,105,225,188,69,100228
229,197,-34.602062,-58.46867,10,Grupo id: 10,783,1159,105,225,188,69,100229
230,221,-34.602486,-58.46721,10,Grupo id: 10,800,1165,105,225,188,69,100230
231,963,-34.60291,-58.465405,10,Grupo id: 10,821,1171,105,225,188,69,100231
232,321,-34.603333,-58.463776,10,Grupo id: 10,840,1177,105,225,188,69,100232
233,939,-34.603615,-58.4624,10,Grupo id: 10,856,1181,105,225,188,69,100233
234,319,-34.603966,-58.461025,10,Grupo id: 10,872,1186,105,225,188,69,100234
235,355,-34.60439,-58.459564,10,Grupo id: 10,889,1192,105,225,188,69,100235
236,642,-34.589706,-58.51719,11,Grupo id: 11,218,984,99,165,7,70,110236
237,604,-34.590057,-58.5159,11,Grupo id: 11,233,989,99,165,7,70,110237
238,536,-34.590412,-58.514782,11,Grupo id: 11,246,994,99,165,7,70,110238
239,448,-34.590908,-58.513325,11,Grupo id: 11,263,1001,99,165,7,70,110239
240,26,-34.591614,-58.510918,11,Grupo id: 11,291,1011,99,165,7,70,110240
241,242,-34.59253,-58.508255,11,Grupo id: 11,322,1024,99,165,7,70,110241
242,333,-34.593094,-58.50697,11,Grupo id: 11,337,1032,99,165,7,70,110242
243,628,-34.593307,-58.50611,11,Grupo id: 11,347,1035,99,165,7,70,110243
244,669,-34.595142,-58.501213,11,Grupo id: 11,404,1061,99,165,7,70,110244
245,789,-34.59564,-58.500183,11,Grupo id: 11,416,1068,99,165,7,70,110245
246,545,-34.59599,-58.498898,11,Grupo id: 11,431,1073,99,165,7,70,110246
247,606,-34.596344,-58.49778,11,Grupo id: 11,444,1078,99,165,7,70,110247
248,762,-34.596695,-58.49572,11,Grupo id: 11,468,1083,99,165,7,70,110248
249,232,-34.596836,-58.49443,11,Grupo id: 11,483,1085,99,165,7,70,110249
250,783,-34.59691,-58.492798,11,Grupo id: 11,502,1086,99,165,7,70,110250
251,243,-34.596977,-58.491425,11,Grupo id: 11,518,1087,99,165,7,70,110251
252,85,-34.59712,-58.48979,11,Grupo id: 11,537,1089,99,165,7,70,110252
253,389,-34.59726,-58.488075,11,Grupo id: 11,557,1091,99,165,7,70,110253
254,435,-34.597332,-58.486702,11,Grupo id: 11,573,1092,99,165,7,70,110254
255,951,-34.5974,-58.484985,11,Grupo id: 11,593,1093,99,165,7,70,110255
256,124,-34.598038,-58.482235,11,Grupo id: 11,625,1102,99,165,7,70,110256
257,880,-34.59867,-58.48095,11,Grupo id: 11,640,1111,99,165,7,70,110257
258,284,-34.599518,-58.478714,11,Grupo id: 11,666,1123,99,165,7,70,110258
259,709,-34.600155,-58.47614,11,Grupo id: 11,696,1132,99,165,7,70,110259
260,380,-34.60065,-58.473392,11,Grupo id: 11,728,1139,99,165,7,70,110260
261,812,-34.601074,-58.472103,11,Grupo id: 11,743,1145,99,165,7,70,110261
262,943,-34.601357,-58.470814,11,Grupo id: 11,758,1149,99,165,7,70,110262
263,566,-34.601498,-58.469784,11,Grupo id: 11,770,1151,99,165,7,70,110263
264,576,-34.60178,-58.4685,11,Grupo id: 11,785,1155,99,165,7,70,110264
265,782,-34.602203,-58.467037,11,Grupo id: 11,802,1161,99,165,7,70,110265
266,383,-34.602627,-58.46532,11,Grupo id: 11,822,1167,99,165,7,70,110266
267,260,-34.602978,-58.463947,11,Grupo id: 11,838,1172,99,165,7,70,110267
268,509,-34.603333,-58.462315,11,Grupo id: 11,857,1177,99,165,7,70,110268
269,745,-34.603683,-58.461025,11,Grupo id: 11,872,1182,99,165,7,70,110269
270,564,-34.604107,-58.45948,11,Grupo id: 11,890,1188,99,165,7,70,110270
271,855,-34.57862,-58.42676,12,Grupo id: 12,1271,827,39,214,73,71,120271
272,223,-34.579327,-58.427277,12,Grupo id: 12,1265,837,39,214,73,71,120272
273,880,-34.580173,-58.427963,12,Grupo id: 12,1257,849,39,214,73,71,120273
274,861,-34.58095,-58.42891,12,Grupo id: 12,1246,860,39,214,73,71,120274
275,640,-34.582153,-58.4302,12,Grupo id: 12,1231,877,39,214,73,71,120275
276,121,-34.58335,-58.431744,12,Grupo id: 12,1213,894,39,214,73,71,120276
277,499,-34.584835,-58.433804,12,Grupo id: 12,1189,915,39,214,73,71,120277
278,392,-34.586037,-58.435436,12,Grupo id: 12,1170,932,39,214,73,71,120278
279,200,-34.587025,-58.43681,12,Grupo id: 12,1154,946,39,214,73,71,120279
280,882,-34.58893,-58.438183,12,Grupo id: 12,1138,973,39,214,73,71,120280
281,176,-34.590412,-58.438614,12,Grupo id: 12,1133,994,39,214,73,71,120281
282,81,-34.591473,-58.439472,12,Grupo id: 12,1123,1009,39,214,73,71,120282
283,442,-34.59232,-58.440502,12,Grupo id: 12,1111,1021,39,214,73,71,120283
284,323,-34.593025,-58.441532,12,Grupo id: 12,1099,1031,39,214,73,71,120284
285,465,-34.594223,-58.44325,12,Grupo id: 12,1079,1048,39,214,73,71,120285
286,771,-34.595425,-58.44488,12,Grupo id: 12,1060,1065,39,214,73,71,120286
287,120,-34.59627,-58.446083,12,Grupo id: 12,1046,1077,39,214,73,71,120287
288,672,-34.59705,-58.447285,12,Grupo id: 12,1032,1088,39,214,73,71,120288
289,17,-34.597897,-58.448574,12,Grupo id: 12,1017,1100,39,214,73,71,120289
290,144,-34.59853,-58.449432,12,Grupo id: 12,1007,1109,39,214,73,71,120290
291,129,-34.599308,-58.45055,12,Grupo id: 12,994,1120,39,214,73,71,120291
292,486,-34.59994,-58.45158,12,Grupo id: 12,982,1129,39,214,73,71,120292
293,615,-34.600792,-58.45278,12,Grupo id: 12,968,1141,39,214,73,71,120293
294,989,-34.601498,-58.4539,12,Grupo id: 12,955,1151,39,214,73,71,120294
295,417,-34.602272,-58.45493,12,Grupo id: 12,943,1162,39,214,73,71,120295
296,672,-34.60291,-58.456043,12,Grupo id: 12,930,1171,39,214,73,71,120296
297,618,-34.603825,-58.45725,12,Grupo id: 12,916,1184,39,214,73,71,120297
298,342,-34.60453,-58.45845,12,Grupo id: 12,902,1194,39,214,73,71,120298
299,731,-34.605873,-58.460426,12,Grupo id: 12,879,1213,39,214,73,71,120299
300,182,-34.60665,-58.46137,12,Grupo id: 12,868,1224,39,214,73,71,120300
301,911,-34.607426,-58.46257,12,Grupo id: 12,854,1235,39,214,73,71,120301
302,29,-34.608204,-58.463688,12,Grupo id: 12,841,1246,39,214,73,71,120302
303,736,-34.609333,-58.464977,12,Grupo id: 12,826,1262,39,214,73,71,120303
304,783,-34.610886,-58.466866,12,Grupo id: 12,804,1284,39,214,73,71,120304
305,728,-34.61145,-58.46781,12,Grupo id: 12,793,1292,39,214,73,71,120305
306,197,-34.61251,-58.4697,12,Grupo id: 12,771,1307,39,214,73,71,120306
307,53,-34.613144,-58.470985,12,Grupo id: 12,756,1316,39,214,73,71,120307
308,269,-34.61399,-58.472275,12,Grupo id: 12,741,1328,39,214,73,71,120308
309,880,-34.61526,-58.47305,12,Grupo id: 12,732,1346,39,214,73,71,120309
310,511,-34.61611,-58.47399,12,Grupo id: 12,721,1358,39,214,73,71,120310
311,30,-34.6171,-58.47502,12,Grupo id: 12,709,1372,39,214,73,71,120311
312,880,-34.61837,-58.47614,12,Grupo id: 12,696,1390,39,214,73,71,120312
313,820,-34.619286,-58.476997,12,Grupo id: 12,686,1403,39,214,73,71,120313
314,743,-34.61999,-58.478287,12,Grupo id: 12,671,1413,39,214,73,71,120314
